initial_creation_date,last_change_date,material,material_9,material_7,ai,mat_description,mat_description_eng,plant,planner,replenishment_type,rounding_value,lot_size,minimum_lot_size,safety_time_days,safety_time_ind,leadtime_hours,planning_time_fence,planned_delivery_time,safety_stock,unit_of_quantity,length,width,height,uom_lwh,volume,unit_of_volume,gross_weight,net_weight,unit_of_weight,stacking_factor,material_group,run_out_date,proc_type,part_type,character,init_upg,init_use_type,procurement_type,storage_location,bwd_consumption_per,fwd_consumption_per,pps_planning_calendar,factory_calendar,mrp_group,mixed_mrp,strategy_group,consumption_mode,abc_indicator,spab_indicator,status,status_valid_from,bulk_material,omb_part,warehouse_number,storage_type_stock_placement,storage_type_stock_removement,release,release_date,release_type,release_action_code,active_material,plant_calendar,document_number,sid_client,snapdate,snaptimestamp,load_date,load_timestamp,_load_date
2021-07-02,2022-01-24,5A11ED1-02,5A11ED102,5A11ED1,02,ZB LI HLK HECKKLAPPE SAE LCI,ASSY LH HLK BOOT LID SAE LCI,MC10,530,ZL,0.0000,MC,0.0000,14,2,,1,1,0.0000,EA,0.0000,0.0000,0.0000,,0.0000,,1123.0000,1123.0000,GRM,0,PRODPART,,,,,,,F,,0,0,A0,,,,,,D,,N,,,,202,,,,,,,,,0000000864520850,MCPCLNT001,2022-01-25,2022-01-25 04:02:33.000,2022-01-25,2022-01-25 10:03:37.000,2022-01-25
2021-07-02,2022-01-21,5A11ED1-02,5A11ED102,5A11ED1,02,ZB LI HLK HECKKLAPPE SAE LCI,ASSY LH HLK BOOT LID SAE LCI,MC10,530,ZL,0.0000,MC,0.0000,14,2,,1,1,0.0000,EA,0.0000,0.0000,0.0000,,0.0000,,1123.0000,1123.0000,GRM,0,PRODPART,,,,,,,F,,0,0,A0,,,,,,E,,N,,,,101,,,,,,,,,0000000863790216,MCPCLNT001,2022-01-22,2022-01-22 04:04:23.000,2022-01-22,2022-01-22 10:03:27.000,2022-01-22
2021-07-02,2022-01-21,5A11ED1-02,5A11ED102,5A11ED1,02,ZB LI HLK HECKKLAPPE SAE LCI,ASSY LH HLK BOOT LID SAE LCI,MC10,530,ZL,0.0000,MC,0.0000,14,2,,1,1,0.0000,EA,0.0000,0.0000,0.0000,,0.0000,,1123.0000,1123.0000,GRM,0,PRODPART,,,,,,,F,,0,0,A0,,,,,,E,,N,,,,105,SPH,SPH,,,,,,,0000000863790216,MCPCLNT001,2022-01-22,2022-01-22 04:04:23.000,2022-01-22,2022-01-22 10:03:27.000,2022-01-22
2021-07-02,2022-01-21,5A11ED1-02,5A11ED102,5A11ED1,02,ZB LI HLK HECKKLAPPE SAE LCI,ASSY LH HLK BOOT LID SAE LCI,MC10,530,ZL,0.0000,MC,0.0000,14,2,,1,1,0.0000,EA,0.0000,0.0000,0.0000,,0.0000,,1123.0000,1123.0000,GRM,0,PRODPART,,,,,,,F,,0,0,A0,,,,,,E,,N,,,,202,,,,,,,,,0000000863790216,MCPCLNT001,2022-01-22,2022-01-22 04:04:23.000,2022-01-22,2022-01-22 10:03:27.000,2022-01-22
2021-07-02,2021-11-29,5A11ED1-02,5A11ED102,5A11ED1,02,ZB LI HLK HECKKLAPPE SAE LCI,ASSY LH HLK BOOT LID SAE LCI,MC10,530,ZL,0.0000,MC,0.0000,07,2,,1,1,0.0000,EA,0.0000,0.0000,0.0000,,0.0000,,1123.0000,1123.0000,GRM,0,PRODPART,,,,,,,F,,0,0,A0,,,,,,E,,N,,,,105,,,,,,,,,0000000848415503,MCPCLNT001,2021-11-30,2021-11-30 04:03:13.000,2021-11-30,2021-11-30 10:03:01.000,2021-11-30
2021-07-02,2021-12-06,5A11ED1-02,5A11ED102,5A11ED1,02,ZB LI HLK HECKKLAPPE SAE LCI,ASSY LH HLK BOOT LID SAE LCI,MC10,530,ZL,0.0000,MC,0.0000,14,2,,1,1,0.0000,EA,0.0000,0.0000,0.0000,,0.0000,,1123.0000,1123.0000,GRM,0,PRODPART,,,,,,,F,,0,0,A0,,,,,,E,,N,,,,105,SPH,SPH,,,,,,,0000000850663662,MCPCLNT001,2021-12-07,2021-12-07 04:01:49.000,2021-12-07,2021-12-07 11:02:12.000,2021-12-07
2021-07-02,2022-01-20,5A11ED1-02,5A11ED102,5A11ED1,02,ZB LI HLK HECKKLAPPE SAE LCI,ASSY LH HLK BOOT LID SAE LCI,MC10,530,ZL,0.0000,MC,0.0000,14,2,,1,1,0.0000,EA,0.0000,0.0000,0.0000,,0.0000,,1123.0000,1123.0000,GRM,0,PRODPART,,,,,,,F,,0,0,A0,,,,,,E,,N,,,,101,,,,,,,,,0000000863066571,MCPCLNT001,2022-01-20,2022-01-20 04:02:06.000,2022-01-20,2022-01-20 10:03:00.000,2022-01-20
2021-07-02,2021-11-29,5A11ED1-02,5A11ED102,5A11ED1,02,ZB LI HLK HECKKLAPPE SAE LCI,ASSY LH HLK BOOT LID SAE LCI,MC10,530,ZL,0.0000,MC,0.0000,07,2,,1,1,0.0000,EA,0.0000,0.0000,0.0000,,0.0000,,1123.0000,1123.0000,GRM,0,PRODPART,,,,,,,F,,0,0,A0,,,,,,E,,N,,,,202,,,,,,,,,0000000848415503,MCPCLNT001,2021-11-30,2021-11-30 04:03:13.000,2021-11-30,2021-11-30 10:03:01.000,2021-11-30
2021-07-02,2022-01-20,5A11ED1-02,5A11ED102,5A11ED1,02,ZB LI HLK HECKKLAPPE SAE LCI,ASSY LH HLK BOOT LID SAE LCI,MC10,530,ZL,0.0000,MC,0.0000,14,2,,1,1,0.0000,EA,0.0000,0.0000,0.0000,,0.0000,,1123.0000,1123.0000,GRM,0,PRODPART,,,,,,,F,,0,0,A0,,,,,,E,,N,,,,202,,,,,,,,,0000000863066571,MCPCLNT001,2022-01-20,2022-01-20 04:02:06.000,2022-01-20,2022-01-20 10:03:00.000,2022-01-20
2021-07-02,2021-11-29,5A11ED1-02,5A11ED102,5A11ED1,02,ZB LI HLK HECKKLAPPE SAE LCI,ASSY LH HLK BOOT LID SAE LCI,MC10,530,ZL,0.0000,MC,0.0000,07,2,,1,1,0.0000,EA,0.0000,0.0000,0.0000,,0.0000,,1123.0000,1123.0000,GRM,0,PRODPART,,,,,,,F,,0,0,A0,,,,,,E,,N,,,,101,,,,,,,,,0000000848415503,MCPCLNT001,2021-11-30,2021-11-30 04:03:13.000,2021-11-30,2021-11-30 10:03:01.000,2021-11-30
2021-07-02,2021-11-24,5A11ED1-02,5A11ED102,5A11ED1,02,ZB LI HLK HECKKLAPPE SAE LCI,ASSY LH HLK BOOT LID SAE LCI,MC10,530,P1,0.0000,MC,0.0000,07,2,,1,1,0.0000,EA,0.0000,0.0000,0.0000,,0.0000,,1123.0000,1123.0000,GRM,0,PRODPART,,,,,,,F,,0,0,A0,,,,,,E,,N,,,,105,,,,,,,,,0000000847467255,MCPCLNT001,2021-11-25,2021-11-25 04:02:02.000,2021-11-25,2021-11-25 10:02:50.000,2021-11-25
2021-07-02,2021-11-24,5A11ED1-02,5A11ED102,5A11ED1,02,ZB LI HLK HECKKLAPPE SAE LCI,ASSY LH HLK BOOT LID SAE LCI,MC10,530,P1,0.0000,MC,0.0000,07,2,,1,1,0.0000,EA,0.0000,0.0000,0.0000,,0.0000,,1123.0000,1123.0000,GRM,0,PRODPART,,,,,,,F,,0,0,A0,,,,,,E,,N,,,,202,,,,,,,,,0000000847467255,MCPCLNT001,2021-11-25,2021-11-25 04:02:02.000,2021-11-25,2021-11-25 10:02:50.000,2021-11-25
2021-07-02,2022-01-20,5A11ED1-02,5A11ED102,5A11ED1,02,ZB LI HLK HECKKLAPPE SAE LCI,ASSY LH HLK BOOT LID SAE LCI,MC10,530,ZL,0.0000,MC,0.0000,14,2,,1,1,0.0000,EA,0.0000,0.0000,0.0000,,0.0000,,1123.0000,1123.0000,GRM,0,PRODPART,,,,,,,F,,0,0,A0,,,,,,E,,N,,,,105,SPH,SPH,,,,,,,0000000863066571,MCPCLNT001,2022-01-20,2022-01-20 04:02:06.000,2022-01-20,2022-01-20 10:03:00.000,2022-01-20
2021-07-02,2021-11-24,5A11ED1-02,5A11ED102,5A11ED1,02,ZB LI HLK HECKKLAPPE SAE LCI,ASSY LH HLK BOOT LID SAE LCI,MC10,530,P1,0.0000,MC,0.0000,07,2,,1,1,0.0000,EA,0.0000,0.0000,0.0000,,0.0000,,1123.0000,1123.0000,GRM,0,PRODPART,,,,,,,F,,0,0,A0,,,,,,E,,N,,,,101,,,,,,,,,0000000847467255,MCPCLNT001,2021-11-25,2021-11-25 04:02:02.000,2021-11-25,2021-11-25 10:02:50.000,2021-11-25
2021-07-02,2022-03-21,5A11ED1-02,5A11ED102,5A11ED1,02,ZB LI HLK HECKKLAPPE SAE LCI,ASSY LH HLK BOOT LID SAE LCI,MC10,594,ZL,0.0000,MC,0.0000,14,2,,1,1,1.0000,EA,0.0000,0.0000,0.0000,,0.0000,,1123.0000,1123.0000,GRM,0,PRODPART,,,,,,,F,,0,0,A0,,,,,,D,,N,,,,101,,,,,,,,,0000000881725567,MCPCLNT001,2022-03-22,2022-03-22 04:02:20.000,2022-03-22,2022-03-22 09:03:31.000,2022-03-22
2021-07-02,2022-03-21,5A11ED1-02,5A11ED102,5A11ED1,02,ZB LI HLK HECKKLAPPE SAE LCI,ASSY LH HLK BOOT LID SAE LCI,MC10,594,ZL,0.0000,MC,0.0000,14,2,,1,1,1.0000,EA,0.0000,0.0000,0.0000,,0.0000,,1123.0000,1123.0000,GRM,0,PRODPART,,,,,,,F,,0,0,A0,,,,,,D,,N,,,,105,SPH,SPH,,,,,,,0000000881725567,MCPCLNT001,2022-03-22,2022-03-22 04:02:20.000,2022-03-22,2022-03-22 09:03:31.000,2022-03-22
2021-07-02,2022-03-21,5A11ED1-02,5A11ED102,5A11ED1,02,ZB LI HLK HECKKLAPPE SAE LCI,ASSY LH HLK BOOT LID SAE LCI,MC10,594,ZL,0.0000,MC,0.0000,14,2,,1,1,1.0000,EA,0.0000,0.0000,0.0000,,0.0000,,1123.0000,1123.0000,GRM,0,PRODPART,,,,,,,F,,0,0,A0,,,,,,D,,N,,,,202,,,,,,,,,0000000881725567,MCPCLNT001,2022-03-22,2022-03-22 04:02:20.000,2022-03-22,2022-03-22 09:03:31.000,2022-03-22
